,Unnamed: 0,State,District,Persons,Males,Females,Growth (1991 - 2001),Rural,Urban,Scheduled Caste population,Percentage - SC to total,Number of households,Household size (per household),Sex ratio (females per 1000 males),Sex ratio (0-6 years),Scheduled Tribe population,Percentage to total population (ST),Persons- literate,Males- Literate,Females- Literate,Persons- literacy rate,Males- Literatacy Rate,Females- Literacy Rate,Total Educated,Data without level,Below Primary,Primary,Middle,Matric/Higher Secondary/Diploma,Graduate and Above,0 - 4 years,5 - 14 years,15 - 59 years,60 years and above (Incl. A.N.S.),Total workers,Main workers,Marginal workers,Non-workers,SC#1 Name,SC#1 Population,SC#2 Name,SC#2 Population,SC#3 Name,SC#3 Population,Religeon#1 Name,Religeon#1 Population,Religeon#2 Name,Religeon#2 Population,Religeon#3 Name,Religeon#3 Population,ST#1 Name,ST#1 Population,ST#2 Name,ST#2 Population,ST#3 Name,ST#3 Population,Imp Town#1 Name,Imp Town#1 Population,Imp Town#2 Name,Imp Town#2 Population,Imp Town#3 Name,Imp Town#3 Population,Total Inhabited Villages,Drinking water facilities,Safe Drinking water,Electricity (Power Supply),Electricity (domestic),Electricity (Agriculture),Primary school,Middle schools,Secondary/Sr Secondary schools,College,Medical facility,Primary Health Centre,Primary Health Sub-Centre,"Post, telegraph and telephone facility",Bus services,Paved approach road,Mud approach road,Permanent House,Semi-permanent House,Temporary House
8,9,ArunachalPradesh,"District Upper Siang * (09), Arunachal Pradesh (12)",33363.0,18057.0,15306.0,19.32,33363.0,-,124.0,0.37,6849.0,5.0,848.0,1010.0,26094.0,78.21,13424.0,8733.0,4691.0,49.78,58.71,38.79,13424.0,234.0,3821.0,3744.0,2481.0,2497.0,631.0,4364.0,8367.0,18019.0,2613.0,17105.0,15395.0,1710.0,16258.0,1.Sutradhar,21.0,2.Mahara,18.0,3.Generic Castes etc.,17.0,1.Others,19477.0,2.Hindus,6116.0,3.Christians,4291.0,1.Adi,9707.0,2.Pangi,3506.0,3.Adi Minyong,2404.0,No Urban Area,,,,,,92.0,92.0,82.0,42.0,42.0,-,62.0,15.0,9.0,-,11.0,3.0,6,9.0,29.0,38.0,74.0,15.9,20.7,63.4
9,10,ArunachalPradesh,"District Dibang Valley (10), Arunachal Pradesh (12)",57720.0,31442.0,26278.0,33.61,47613.0,10107,507.0,0.88,11932.0,5.0,836.0,945.0,26832.0,46.49,27854.0,17533.0,10321.0,58.89,67.21,48.66,27854.0,399.0,8928.0,7395.0,4581.0,5211.0,1339.0,6986.0,16201.0,32157.0,2376.0,25700.0,22086.0,3614.0,32020.0,1.Namasudra,219.0,2.Dhupi etc.,70.0,3.Mehtar etc.,64.0,1.Hindus,31700.0,2.Others,13992.0,3.Christians,6134.0,1.Idu/Chulikata Mishmi,9076.0,2.Adi Padam,4752.0,3.Abor,3237.0,1.Roing (CT),10107.0,,,,,213.0,213.0,177.0,70.0,68.0,-,55.0,24.0,12.0,-,25.0,8.0,6,25.0,53.0,65.0,74.0,13.4,21.3,65.1
10,11,ArunachalPradesh,"District Lohit (11), Arunachal Pradesh (12)",143527.0,77314.0,66213.0,30.78,116765.0,26762,1815.0,1.26,28537.0,5.0,856.0,933.0,54801.0,38.18,64445.0,41102.0,23343.0,56.07,65.74,44.54,64445.0,981.0,21909.0,17174.0,11292.0,10511.0,2576.0,19439.0,39591.0,78127.0,6370.0,60351.0,51049.0,9302.0,83176.0,1.Kaibartta etc.,993.0,2.Jalkeot,312.0,3.Namasudra,103.0,1.Hindus,103151.0,2.Buddhists,22935.0,3.Christians,8253.0,1.Mishmi,22944.0,2.Khampti,11503.0,3.Mishing/Miri,6512.0,1.Tezu (CT),15015.0,2.Namsai (CT),11747.0,,,493.0,493.0,475.0,184.0,184.0,-,160.0,36.0,15.0,-,40.0,7.0,28,54.0,105.0,197.0,107.0,15.8,10.8,73.3
11,12,ArunachalPradesh,"District Changlang (12), Arunachal Pradesh (12)",125422.0,65821.0,59601.0,30.84,113034.0,12388,372.0,0.3,24012.0,5.0,906.0,954.0,45351.0,36.16,51291.0,32789.0,18502.0,51.32,62.13,39.23,51291.0,1311.0,18470.0,13700.0,8179.0,7679.0,1952.0,17342.0,34197.0,67584.0,6299.0,60045.0,49176.0,10869.0,65377.0,1.Brittial-Bania etc.,129.0,2.Namasudra,56.0,3.Dhupi etc.,42.0,1.Hindus,50183.0,2.Buddhists,42744.0,3.Christians,21931.0,1.Tangsa,20431.0,2.Any Naga Tribes etc.,3940.0,3.Singpho,3412.0,1.Changlang (CT),6469.0,2.Jairampur (CT),5919.0,,,336.0,336.0,307.0,277.0,258.0,1,179.0,47.0,25.0,1,64.0,7.0,11,45.0,64.0,195.0,133.0,14.9,11.1,73.9
12,13,ArunachalPradesh,"District Tirap (13), Arunachal Pradesh (12)",100326.0,52537.0,47789.0,17.21,85032.0,15294,170.0,0.17,18957.0,5.0,910.0,941.0,83940.0,83.67,33404.0,22456.0,10948.0,41.73,53.36,28.84,33404.0,399.0,12592.0,8387.0,5230.0,5360.0,1436.0,13571.0,27904.0,53063.0,5788.0,49074.0,43807.0,5267.0,51252.0,1.Mehtar etc.,47.0,2.Namasudra,38.0,3.Generic Castes etc.,22.0,1.Christians,50199.0,2.Hindus,27123.0,3.Others,14568.0,1.Wancho,47066.0,2.Nocte,31559.0,3.Tutcha Nocte,2334.0,1.Khonsa (CT),9233.0,2.Deomali (CT),6061.0,,,167.0,167.0,151.0,147.0,145.0,-,137.0,32.0,8.0,-,41.0,3.0,19,29.0,48.0,67.0,85.0,12.9,7.5,79.5
13,14,ArunachalPradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,ArunachalPradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,ArunachalPradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,ArunachalPradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,ArunachalPradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,Manipur,,156513.0,80230.0,76283.0,81.96,156513.0,-,238,0.15,25850.0,6.0,951.0,961.0,122791.0,78.45,80507.0,46922.0,33585.0,59.8,67.93,51.24,80507.0,2315.0,16715.0,22036.0,18723.0,17202.0,3508.0,14203.0,39272.0,94407.0,8631.0,71888.0,49873.0,22015.0,84625.0,1.Sutradhar,115.0,2.Namasudra,109.0,3.Generic Castes etc.,10.0,1.Christians,122724.0,2.Hindus,30441.0,3.Buddhists,1281.0,1.Thadou,72535.0,2.Tangkhul,8329.0,3.Vaiphui,7357.0,No Urban Area,,,,,,491.0,487.0,182.0,432.0,432.0,-,283.0,73.0,18.0,2,33.0,4,27.0,38.0,163.0,182.0,317.0,3.3,54.6,42.1
1,2,Manipur,"District Tamenglong (02), Manipur (Excl. 3 Sub-Divisions) (14)",111499.0,58014.0,53485.0,29.23,111499.0,-,3,0,16149.0,7.0,922.0,936.0,106349.0,95.38,56819.0,34329.0,22490.0,59.25,68.72,48.95,56819.0,2885.0,10097.0,16167.0,12056.0,13097.0,2511.0,10057.0,27532.0,66620.0,7290.0,50863.0,43353.0,7510.0,60636.0,1.Muchi etc.,2.0,2.Generic Castes etc.,1.0,3.All Scheduled Castes,3.0,1.Christians,105791.0,2.Hindus,3187.0,3.Muslims,1431.0,1.Kabui,60893.0,2.Kacha Naga,34368.0,3.Thadou,6888.0,No Urban Area,,,,,,171.0,171.0,75.0,75.0,75.0,-,157.0,68.0,15.0,1,42.0,8,27.0,44.0,36.0,47.0,105.0,1.8,26.8,71.4
2,3,Manipur,"District Churachandpur (03), Manipur (Excl. 3 Sub-Divisions) (14)",227905.0,117232.0,110673.0,29.81,227905.0,-,205,0.09,37626.0,6.0,944.0,968.0,212482.0,93.23,139080.0,78871.0,60209.0,70.59,77.67,63.06,139080.0,9235.0,30746.0,36192.0,27406.0,28475.0,6998.0,19870.0,55585.0,137973.0,14477.0,99363.0,71933.0,27430.0,128542.0,1.Generic Castes etc.,127.0,2.Yaithibi,30.0,3.Sutradhar,15.0,1.Christians,213186.0,2.Hindus,10538.0,3.Muslims,2573.0,1.Thadou,54929.0,2.Paite,45549.0,3.Hmar,37998.0,No Urban Area,,,,,,540.0,539.0,161.0,306.0,306.0,-,395.0,143.0,48.0,5,66.0,7,48.0,69.0,95.0,123.0,279.0,6.4,39.0,54.6
3,4,Manipur,"District Bishnupur (04), Manipur (Excl. 3 Sub-Divisions) (14)",208368.0,104550.0,103818.0,13.9,133627.0,74741,1727,0.83,35303.0,6.0,993.0,951.0,6143.0,2.95,119823.0,70507.0,49316.0,67.63,79.61,55.66,119823.0,3722.0,19143.0,21085.0,28539.0,32825.0,14474.0,20819.0,46995.0,124257.0,16297.0,89703.0,55557.0,34146.0,118665.0,1.Lois,1677.0,2.Generic Castes etc.,42.0,3.Dhupi etc.,5.0,1.Hindus,148903.0,2.Others,38763.0,3.Muslims,14194.0,1.Kom,2229.0,2.Kabui,951.0,3.Thadou,796.0,1.Moirang (M Cl),17178.0,2.Nambol (M Cl) (Part),14931.0,,,48.0,48.0,41.0,46.0,46.0,-,47.0,38.0,23.0,-,28.0,7,21.0,28.0,41.0,38.0,37.0,3.8,58.7,37.5
4,5,Manipur,"District Thoubal (05), Manipur (Excl. 3 Sub-Divisions) (14)",364140.0,182250.0,181890.0,24.62,232868.0,131272,33969,9.33,67681.0,5.0,998.0,966.0,4274.0,1.17,202102.0,122109.0,79993.0,66.41,80.43,52.46,202102.0,5196.0,34811.0,40258.0,51767.0,51218.0,18800.0,40152.0,88319.0,211287.0,24382.0,177343.0,111486.0,65857.0,186797.0,1.Lois,33029.0,2.Yaithibi,471.0,3.Generic Castes etc.,451.0,1.Hindus,221096.0,2.Muslims,86849.0,3.Others,50819.0,1.Thadou,1154.0,2.Kom,655.0,3.Tangkhul,612.0,1.Thoubal (M Cl),41174.0,2.Kakching (M Cl),28724.0,3.Lilong (Thoubal) (NP) (Part),18699.0,90.0,90.0,88.0,84.0,84.0,-,88.0,58.0,35.0,1,36.0,9,26.0,38.0,73.0,79.0,88.0,4.0,53.7,42.3
5,6,Manipur,"District Imphal West (06), Manipur (Excl. 3 Sub-Divisions) (14)",444382.0,221781.0,222601.0,15.42,197699.0,246683,13276,2.99,79078.0,6.0,1004.0,944.0,21118.0,4.75,311238.0,171996.0,139242.0,80.22,89.22,71.33,311238.0,6332.0,35811.0,43273.0,70823.0,97181.0,57683.0,38184.0,90774.0,280267.0,35157.0,178111.0,129101.0,49010.0,266271.0,1.Lois,13018.0,2.Generic Castes etc.,163.0,3.Namasudra,36.0,1.Hindus,330994.0,2.Others,73705.0,3.Muslims,19124.0,1.Kabui,9042.0,2.Tangkhul,2596.0,3.Thadou,2117.0,1.Imphal (M Cl) (Part),150595.0,2.Mayang Imphal (NP),20532.0,3.Thongkhong Laxmi Bazar (NP),12680.0,114.0,114.0,104.0,114.0,114.0,-,112.0,74.0,53.0,5,35.0,4,28.0,51.0,103.0,105.0,67.0,21.1,63.5,15.4
6,7,Manipur,"District Imphal East * (07), Manipur (Excl. 3 Sub-Divisions) (14)",394876.0,198371.0,196505.0,19.16,286566.0,108310,10409,2.64,69182.0,6.0,991.0,962.0,24712.0,6.26,255956.0,145377.0,110579.0,75.45,85.5,65.35,255956.0,4509.0,37837.0,44284.0,63063.0,73202.0,33010.0,37555.0,90346.0,239189.0,27786.0,156882.0,106562.0,50320.0,237994.0,1.Lois,3729.0,2.Patni,3319.0,3.Namasudra,3160.0,1.Hindus,240347.0,2.Others,67741.0,3.Muslims,62932.0,1.Tangkhul,5896.0,2.Kabui,5714.0,3.Thadou,3821.0,1.Imphal (M Cl) (Part),70897.0,2.Andro (NP),8316.0,3.Jiribam (M Cl),6423.0,197.0,196.0,170.0,191.0,191.0,-,189.0,100.0,50.0,6,35.0,-,32.0,45.0,103.0,120.0,171.0,11.2,61.2,27.6
7,8,Manipur,"District Ukhrul (08), Manipur (Excl. 3 Sub-Divisions) (14)",140778.0,73465.0,67313.0,28.98,140778.0,-,-,-,23318.0,6.0,916.0,946.0,134493.0,95.54,87549.0,50208.0,37341.0,73.12,80.13,65.41,87549.0,1615.0,13553.0,21575.0,22113.0,22673.0,5995.0,13938.0,35376.0,82321.0,9143.0,66515.0,51564.0,14951.0,74263.0,No Scheduled Castes in this area,,,,,,1.Christians,133966.0,2.Hindus,5687.0,3.Muslims,881.0,1.Tangkhul,127035.0,2.Thadou,5268.0,3.Simte,716.0,No Urban Area,,,,,,198.0,198.0,110.0,154.0,154.0,-,188.0,79.0,36.0,1,47.0,4,35.0,55.0,59.0,86.0,169.0,2.0,71.8,26.2
8,9,Manipur,"District Chandel (09), Manipur (Excl. 3 Sub-Divisions) (14)",118327.0,59741.0,58586.0,72.8,103365.0,14962,210,0.18,20908.0,6.0,981.0,961.0,108779.0,91.93,57460.0,33147.0,24313.0,56.23,64.34,47.98,57460.0,1677.0,10574.0,14523.0,13039.0,14308.0,3327.0,10502.0,27226.0,73759.0,6840.0,54545.0,39935.0,14610.0,63782.0,1.Lois,210.0,2.All Scheduled Castes,178.0,3.Lois,178.0,1.Christians,109128.0,2.Hindus,5701.0,3.Muslims,2318.0,1.Thadou,35086.0,2.Anal,20851.0,3.Maring,19828.0,1.Moreh (ST),14962.0,,,,,350.0,323.0,125.0,190.0,190.0,-,214.0,50.0,16.0,2,25.0,6,15.0,53.0,76.0,126.0,209.0,1.6,37.8,60.5
9,10,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,Manipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,Haryana,"District Panchkula * (01), Haryana (06)",468411.0,256939.0,211472.0,51.16,260016,208395,72637,15.51,92593.0,5.0,823.0,828.0,-,-,297795.0,178592.0,119203.0,74.0,80.87,65.65,297795.0,3801.0,50241.0,64345.0,41250.0,89592.0,48484.0,45405.0,101024.0,287808.0,34174.0,178644.0,150353.0,28291.0,289767.0,1.Chamar etc.,34742.0,2.Balmiki etc.,17167.0,3.Kabirpanthi etc.,7519.0,1.Hindus,410120.0,2.Sikhs,36194.0,3.Muslims,18297.0,No Scheduled Tribes in this area,,,,,,1.Panchkula Urban Estate (EO),140925.0,2.Kalka (MC),30830.0,3.Pinjore (MC),25410.0,224.0,222.0,222.0,224.0,152,64,193.0,93,84,2,86,2,37,136.0,136.0,205.0,50,76.0,17.2,6.8
1,2,Haryana,"District Ambala (02), Haryana (06)",1014411.0,542977.0,471434.0,25.69,657383,357028,254477,25.09,184319.0,6.0,868.0,781.0,-,-,662789.0,384828.0,277961.0,75.31,82.31,67.39,662789.0,5297.0,113292.0,177353.0,115883.0,192036.0,58843.0,91763.0,226242.0,608815.0,87591.0,324521.0,275648.0,48873.0,689890.0,1.Chamar etc.,161057.0,2.Balmiki etc.,50960.0,3.Bazigar,10052.0,1.Hindus,856193.0,2.Sikhs,132463.0,3.Muslims,17263.0,No Scheduled Tribes in this area,,,,,,1.Ambala (M Cl ),139279.0,2.Ambala Sadar (M Cl ),106568.0,3.Ambala Cantt. (CB),61748.0,482.0,482.0,482.0,479.0,26,26,432.0,188,216,4,204,17,73,408.0,370.0,478.0,79,73.9,19.6,6.5
2,3,Haryana,"District Yamunanagar (03), Haryana (06)",1041630.0,559444.0,482186.0,21.84,648608,393022,255550,24.53,183238.0,6.0,862.0,805.0,-,-,638711.0,375462.0,263249.0,71.63,78.82,63.39,638711.0,8954.0,126259.0,182389.0,113863.0,165121.0,42063.0,102685.0,245320.0,608700.0,84925.0,336533.0,280728.0,55805.0,705097.0,1.Chamar etc.,198947.0,2.Balmiki etc.,37462.0,3.Generic Castes etc.,4472.0,1.Hindus,849255.0,2.Muslims,104073.0,3.Sikhs,83524.0,No Scheduled Tribes in this area,,,,,,1.Yamunanagar (M Cl ),189696.0,2.Jagadhri (M Cl ),101290.0,3.Sasauli (CT),15754.0,613.0,613.0,613.0,607.0,97,59,483.0,161,157,-,248,16,119,437.0,246.0,596.0,544,65.8,22.7,11.5
3,4,Haryana,"District Kurukshetra (04), Haryana (06)",825454.0,442328.0,383126.0,23.72,609943,215511,169394,20.52,142950.0,6.0,866.0,771.0,-,-,494873.0,293615.0,201258.0,69.88,78.06,60.61,494873.0,5270.0,108187.0,143229.0,82975.0,122395.0,32775.0,80359.0,194974.0,483884.0,66237.0,308392.0,250596.0,57796.0,517062.0,1.Chamar etc.,68433.0,2.Balmiki etc.,51939.0,3.Bazigar,18195.0,1.Hindus,675381.0,2.Sikhs,135545.0,3.Muslims,12028.0,No Scheduled Tribes in this area,,,,,,1.Thanesar (M Cl ),119687.0,2.Shahbad (MC),37289.0,3.Pehowa (MC),33564.0,407.0,402.0,402.0,406.0,135,143,385.0,139,109,-,179,18,103,365.0,262.0,407.0,89,67.4,27.8,4.8
4,5,Haryana,"District Kaithal (05), Haryana (06)",946131.0,510513.0,435618.0,20.95,762649,183482,203875,21.55,164258.0,6.0,853.0,790.0,-,-,472563.0,296857.0,175706.0,59.02,69.15,47.31,472563.0,6201.0,126436.0,143353.0,76312.0,100857.0,19385.0,98741.0,239059.0,529982.0,78349.0,372011.0,268127.0,103884.0,574120.0,1.Chamar etc.,92454.0,2.Balmiki etc.,68083.0,3.Bazigar,16769.0,1.Hindus,848765.0,2.Sikhs,88700.0,3.Muslims,6777.0,No Scheduled Tribes in this area,,,,,,1.Kaithal (M Cl ),117285.0,2.Cheeka (MC),32128.0,3.Kalayat (MC),17051.0,270.0,270.0,270.0,270.0,38,37,261.0,147,185,2,160,19,118,228.0,228.0,270.0,189,38.4,58.5,3.1
5,6,Haryana,"District Karnal (06), Haryana (06)",1274183.0,683368.0,590815.0,23.13,936341,337842,267424,20.99,224230.0,6.0,865.0,808.0,-,-,732609.0,440070.0,292539.0,67.74,76.29,57.97,732609.0,8113.0,166169.0,208280.0,123098.0,180013.0,46851.0,130815.0,317912.0,729685.0,95771.0,455455.0,355466.0,99989.0,818728.0,1.Chamar etc.,110742.0,2.Balmiki etc.,83545.0,3.Generic Castes etc.,8441.0,1.Hindus,1125279.0,2.Sikhs,123160.0,3.Muslims,22614.0,No Scheduled Tribes in this area,,,,,,1.Karnal (M Cl ),207640.0,2.Gharaunda (MC),30172.0,3.Assandh (MC),22707.0,422.0,422.0,422.0,422.0,46,45,385.0,188,170,1,186,23,122,314.0,305.0,414.0,205,55.3,40.0,4.7
6,7,Haryana,"District Panipat (07), Haryana (06)",967449.0,528860.0,438589.0,38.57,575369,392080,152803,15.79,174388.0,6.0,829.0,808.0,-,-,559478.0,346329.0,213149.0,69.17,78.5,57.97,559478.0,6963.0,122396.0,147276.0,96105.0,151277.0,35403.0,107680.0,248244.0,546535.0,64990.0,382801.0,289013.0,93788.0,584648.0,1.Chamar etc.,63662.0,2.Balmiki etc.,39509.0,3.Dhanak,12912.0,1.Hindus,873593.0,2.Muslims,59696.0,3.Sikhs,27437.0,No Scheduled Tribes in this area,,,,,,1.Panipat (M Cl ),261740.0,"2.Panipat Taraf Makhdum Zadgan (3C5T,)155",,3.Panipat Taraf Ansar(CT),31279.0,179.0,179.0,179.0,179.0,89,95,168.0,110,104,2,116,14,85,155.0,144.0,171.0,79,60.8,35.8,3.4
7,8,Haryana,"District Sonipat (08), Haryana (06)",1279175.0,695723.0,583452.0,22.36,957800,321375,231347,18.09,223342.0,6.0,839.0,788.0,-,-,788105.0,486601.0,301504.0,72.79,83.06,60.68,788105.0,9201.0,161024.0,193323.0,133517.0,247039.0,43912.0,134152.0,319274.0,719781.0,105968.0,523031.0,383449.0,139582.0,756144.0,1.Chamar etc.,108075.0,2.Dhanak,58888.0,3.Balmiki etc.,48623.0,1.Hindus,1234225.0,2.Muslims,31954.0,3.Jains,6729.0,No Scheduled Tribes in this area,,,,,,1.Sonipat (M Cl),214974.0,2.Gohana (MC),48532.0,3.Ganaur (MC),29006.0,323.0,323.0,323.0,323.0,50,50,316.0,232,255,2,248,22,157,291.0,286.0,320.0,185,57.3,41.0,1.6
8,9,Haryana,"District Jind (09), Haryana (06)",1189827.0,642282.0,547545.0,21.35,948250,241577,235765,19.82,204942.0,6.0,852.0,818.0,-,-,622654.0,397972.0,224682.0,62.12,73.82,48.51,622654.0,9882.0,161970.0,181858.0,98902.0,145996.0,23995.0,126722.0,305862.0,659697.0,97546.0,521946.0,372049.0,149897.0,667881.0,1.Chamar etc.,118677.0,2.Balmiki etc.,72030.0,3.Dhanak,33493.0,1.Hindus,1134539.0,2.Sikhs,29159.0,3.Muslims,20618.0,No Scheduled Tribes in this area,,,,,,1.Jind (M Cl ),135855.0,2.Narwana (MC),50435.0,3.Safidon (MC),27541.0,306.0,306.0,306.0,306.0,123,123,300.0,210,200,-,247,28,121,280.0,265.0,306.0,75,22.6,76.1,1.3
9,10,Haryana,"District Fatehabad * (10), Haryana (06)",806158.0,427862.0,378296.0,24.76,664001,142157,221107,27.43,142017.0,6.0,884.0,828.0,-,-,392178.0,243492.0,148686.0,57.98,68.22,46.53,392178.0,9522.0,110228.0,120062.0,59284.0,78653.0,14390.0,87207.0,208122.0,446652.0,64177.0,362975.0,261623.0,101352.0,443183.0,1.Chamar etc.,83816.0,2.Od,30377.0,3.Balmiki etc.,26195.0,1.Hindus,660331.0,2.Sikhs,136660.0,3.Muslims,6554.0,No Scheduled Tribes in this area,,,,,,1.Fatehabad (MC),59917.0,2.Tohana (MC),51519.0,3.Ratia (MC),23826.0,243.0,243.0,243.0,241.0,34,30,237.0,152,128,1,143,16,84,203.0,220.0,242.0,143,56.4,29.1,14.4
10,11,Haryana,"District Sirsa (11), Haryana (06)",1116649.0,593245.0,523404.0,22.96,823184,293465,297556,26.65,194809.0,6.0,882.0,817.0,-,-,574624.0,350958.0,223666.0,60.55,70.05,49.93,574624.0,10952.0,153153.0,172232.0,90443.0,120460.0,27303.0,112757.0,280947.0,632111.0,90834.0,475571.0,363946.0,111625.0,641078.0,1.Chamar etc.,85984.0,2.Mazhabi,64188.0,3.Dhanak,36454.0,1.Hindus,801747.0,2.Sikhs,302942.0,3.Muslims,7056.0,No Scheduled Tribes in this area,,,,,,1.Sirsa (M Cl ),160735.0,2.Mandi Dabwali (MC),53811.0,3.Ellenabad (MC),32795.0,321.0,321.0,321.0,318.0,59,38,312.0,157,123,4,197,28,132,250.0,300.0,310.0,142,59.3,15.7,25.0
11,12,Haryana,"District Hisar (12), Haryana (06)",1537117.0,830520.0,706597.0,27.06,1138999,398118,338045,21.99,272738.0,6.0,851.0,831.0,-,-,842302.0,536521.0,305781.0,64.83,76.57,51.08,842302.0,11521.0,206809.0,228924.0,131189.0,214909.0,48813.0,160417.0,389819.0,871309.0,115572.0,665572.0,516817.0,148755.0,871545.0,1.Chamar etc.,158860.0,2.Dhanak,73850.0,3.Balmiki etc.,54245.0,1.Hindus,1497776.0,2.Muslims,17431.0,3.Sikhs,14617.0,No Scheduled Tribes in this area,,,,,,1.Hisar (M Cl ),256689.0,2.Hansi (M Cl),75747.0,3.Barwala (MC),33132.0,272.0,272.0,272.0,272.0,81,81,260.0,223,269,2,219,30,172,233.0,262.0,272.0,21,48.5,46.2,5.3
12,13,Haryana,"District Bhiwani (13), Haryana (06)",1425022.0,758253.0,666769.0,22.45,1154629,270393,279470,19.61,246742.0,6.0,879.0,840.0,-,-,809896.0,510805.0,299091.0,67.45,80.26,53.0,809896.0,13158.0,190479.0,227844.0,135464.0,207427.0,35372.0,153417.0,362400.0,789684.0,119521.0,609320.0,425210.0,184110.0,815702.0,1.Chamar etc.,157536.0,2.Dhanak,73299.0,3.Balmiki etc.,29786.0,1.Hindus,1407363.0,2.Muslims,12740.0,3.Sikhs,2542.0,No Scheduled Tribes in this area,,,,,,1.Bhiwani (M Cl ),169531.0,2.Charkhi Dadri (MC),44895.0,3.Bawani Khera (MC),17424.0,437.0,437.0,437.0,437.0,82,31,429.0,321,363,1,252,55,235,324.0,419.0,436.0,178,70.5,25.6,3.8
13,14,Haryana,"District Rohtak (14), Haryana (06)",940128.0,509038.0,431090.0,20.99,610524,329604,179550,19.1,167593.0,6.0,847.0,798.0,-,-,592485.0,360566.0,231919.0,73.72,83.23,62.59,592485.0,8102.0,112757.0,141601.0,100047.0,182301.0,47537.0,92528.0,223019.0,538188.0,86393.0,371073.0,288225.0,82848.0,569055.0,1.Chamar etc.,77210.0,2.Dhanak,51924.0,3.Balmiki etc.,39889.0,1.Hindus,924541.0,2.Muslims,5665.0,3.Sikhs,5079.0,No Scheduled Tribes in this area,,,,,,1.Rohtak (M Cl ),286807.0,2.Maham(MC),18174.0,3.Kalanaur (MC),16853.0,146.0,146.0,146.0,146.0,24,17,130.0,117,140,2,118,17,82,135.0,134.0,145.0,63,57.6,40.0,2.4
14,15,Haryana,"District Jhajjar * (15), Haryana (06)",880072.0,476475.0,403597.0,24.09,684975,195097,156531,17.79,158075.0,6.0,847.0,800.0,-,-,541635.0,335836.0,205799.0,72.38,83.27,59.65,541635.0,5383.0,104085.0,139426.0,100081.0,167785.0,24836.0,90743.0,210661.0,501303.0,77365.0,388715.0,276208.0,112507.0,491357.0,1.Chamar etc.,85417.0,2.Dhanak,33359.0,3.Balmiki etc.,29097.0,1.Hindus,869258.0,2.Muslims,8311.0,3.Sikhs,1281.0,No Scheduled Tribes in this area,,,,,,1.Bahadurgarh (M Cl ),119846.0,2.Jhajjar (MC),39002.0,3.Beri (MC),16162.0,247.0,247.0,247.0,246.0,137,130,238.0,164,150,3,150,26,104,181.0,200.0,247.0,247,78.3,19.8,1.8
